lon,lat,parada,denominacion
-16.821329,28.263019,7584,Tf -454 Frente El Cementerio  Tamaimo
-16.824767,28.260861,7585,Tf -454 Estacion  Pcam (En Salida A Los Gigantes
-16.825377,28.256116,7586,Tf -454 N 68 -finca Colmena-
-16.826449,28.253589,7587,Tf - 454 N 74 -las Charcas-
-16.826663,28.250796,7588,Tf - 454 N 84 -fca El Ventoso -
-16.827013,28.246291,7589,Tf-454 N 124 -frente Garden Center-
-16.82884,28.242408,7590,Tf- 454 La Caldera
-16.834932,28.239993,7591,Tf -47cruce Acantilados Los Gigantes
-16.835052,28.24007,7592,Tf- 47 C E Acantilados  Gigantes (Bis)
-16.828904,28.242436,7593,Tf- 454 La Caldera (Bis)
-16.826913,28.246213,7594,Tf-454 N 124 -pasando Garden Center
-16.82661,28.250775,7595,Tf - 454 Frente N 84 -fca El Ventoso -
-16.826443,28.253466,7596,Tf - 454 Frente N 74 -las Charcas-
-16.825152,28.256157,7597,Tf -454 Frente N 68 -finca Colmena-
-16.823986,28.260639,7598,Tf -454 Frente Estacion  Pcamtamaimo
-16.821304,28.262906,7599,Tf -454 El Cementerio  Tamaimo
-16.819737,28.267234,7600,Tf-454 Edificio El Pinar Tamaimo
-16.813374,28.290934,7601,Cruce Las Manchas (Cguia-icod) (Bis)
-16.801591,28.28506,7602,Las Manchas (Vsant) (Bis)
-16.801241,28.278815,7603,Tf- 375 En Capilla Mirador El Pino (Arguayo) (Bi
-16.805933,28.270993,7604,Arguayo Frente Bar Roque (Bis)
-16.808408,28.269059,7605,Arguayo  Frente Centro Alfarero (En Entda Con Esc
-16.808306,28.258596,7606,Ctra Tf-375 Arguayo -cruz Del Angel- (Finca Ivan)
-16.764445,28.131872,7607,Pplaya Paraiso(1)(25 M De Entrada)
-16.767838,28.129997,7608,P Playa Paraiso (2)(en Chalet N 13)(cristoforo)
-16.774437,28.125501,7609,P Playa Del Paraiso (3) (Entrada Salon Emtdo Pla
-16.776073,28.1213,7610,P Playa Paraiso (Rest Francis Ii )
-16.776108,28.121261,7611,P Playa Paraiso  Paraiso Floral (Bis)
-16.773248,28.126218,7612,Playa Paraiso Antes De Curva
-16.768164,28.129884,7613,P Playa Paraiso (2) (Frente Chalet N 13)(cristof
-16.764413,28.131858,7614,P Playa Paraiso (1) (Bis)
-16.781101,28.12973,7615,P Callao Salvaje -avda Las Galgas-
-16.778366,28.131583,7616,P Callao Salvaje
-16.706679,28.068164,7617,Centro De Salud El Mojon
-16.700758,28.070322,7619,Cruce Parque Las Aguilas
-16.695122,28.072281,7620,Chayofa
-16.691381,28.073408,7621,Charco Redondo Chayofa
-16.690184,28.088865,7622,Tf- 51 En La Casa N50
-16.687257,28.092646,7623,Frente Ferreteria El Pilon (Cementerio Arona)
-16.684973,28.094282,7624,Tf- 51  Ctra Arona Frente N 41
-16.681341,28.098267,7625,Arona
-16.682303,28.099662,7626,Tf-51 Cruce C Gonzalez De Yerro (Arona)
-16.684417,28.10524,7627,Tf-51 Las Casas (En Escalones Cemento)(arona)
-16.672751,28.117542,7628,Tf-51 En Entrada Casa N 1- La Escalona -
-16.672189,28.119785,7629,Tf-51 Frente Cruce  Ctra Ifonche - La Escalona-
-16.665062,28.118919,7630,Tf-51 La Escalona (Frente Iglesia)
-16.665712,28.1255,7631,Tf-51 Los Casanovas - La Escalona-
-16.65744,28.125709,7632,Tf-51 Los Quemados
-16.651475,28.13664,7633,Tf-51 Los Llanos 1 - Vilaflor-
-16.64406,28.145817,7634,Tf-51 Trevejos -vilaflor-
-16.639756,28.15363,7635,Vilaflor
-16.644181,28.145823,7636,Tf-51 Trevejos -vilaflor- (Bis)
-16.653631,28.141371,7637,Tf-51 Los Llanos 2 - Vilaflor-(bis)
-16.653495,28.141482,7638,Tf-51 Los Llanos 2 - Vilaflor-
-16.685004,28.094208,7639,Tf- 51  Ctra Arona En N 41
-16.687623,28.092537,7640,Tf-51 Ferreteria El Pilon (Cementerio Arona)
-16.68994,28.088837,7641,Tf-51 Frente Casa N50
-16.685179,28.08247,7642,Tf-51 Restaurante Las Breñas N 25
-16.685225,28.08259,7643,Tf- 51 Frente Restaurante Las Breñas N 25 (La Cam
-16.691464,28.073355,7644,Chayofa Ii (Charco Redondo)(bis)
-16.699273,28.070926,7645,Emp Parque Las Aguilas (Bis)
-16.69495,28.072272,7646,Chayofa  I (Bis)
-16.680676,28.0822,7648,C La Sabinita N 50 (La Camella)
-16.67886,28.085663,7649,C La Sabinita N 110 (La Camella)
-16.676387,28.089166,7650,C La Saninita Alta (Cruce Cmo Saquera)
-16.674509,28.090139,7651,C La Sabinita Alta N 66 (Casa Toñin)
-16.67242,28.091728,7652,C La Sabinita Alta N 98
-16.674663,28.091723,7653,C Montaña Blanca (Frente Entrada Cmo Jirer)
-16.679161,28.092954,7654,C Montaña Blanca (Cruce  Con Sub Arona)
-16.682198,28.092423,7655,C Montaña Blanca (Entrada Cmo Picamolinos)
-16.685893,28.092562,7656,Cementerio De Arona
-16.685878,28.092599,7657,Cementerio De Arona (Bis)
-16.681991,28.092373,7658,C Montaña Blanca (Frente Entrada Cmo Picamolinos
-16.67494,28.091694,7659,C Montaña Blanca ( Entrada Cmo Jirer) (Bis)
-16.679304,28.092975,7660,C Montaña Blanca (Cruce  Con Sub Arona)(bis)
-16.672445,28.09177,7661,C La Sabinita Alta Frente  N 98 (Bis)
-16.676368,28.089177,7662,C La Sabinita Alta (Frente Cruce Cmo Saquera)(bi
-16.67444,28.090146,7663,C La Sabinita Alta Frente N 66 (Casa Toñin) (Bis
-16.678914,28.085693,7664,C La Sabinita Frente N 110 (La Camella)(bis)
-16.680572,28.082015,7665,C La Sabinita N 51 (La Camella)(bis)
-16.660977,28.072703,7666,Tf-66 N 247 Antes Rest Los 3 Hermanos (Ctra Bu
-16.661061,28.07273,7667,Tf-66 En Antiga Casa Citroen (Ctra Buzanada/c D
-16.662208,28.079526,7668,Tf-66 N 147 (Ctra Buzanada/c Del Guanche)
-16.662481,28.079312,7669,Tf-66 Entrada C/ Los Toscales N 4 (Ctra Buzanada
-16.659024,28.083963,7670,Tf-66 N 70 (Ctra Buzanada/c Del Guanche)
-16.658905,28.084055,7671,Tf-66 N 71 (Ctra Buzanada/c Del Guanche)
-16.639887,28.153714,7672,Tf- 21 Frente Estacion Cepsa (Vilaflor)
-16.640025,28.153771,7673,Tf- 21 Estacion Cepsa (Vilaflor) (Bis)
-16.639051,28.162916,7674,Tf- 21 Entrada Parte Alta Vilaflor (En Frente Jard
-16.638986,28.162959,7675,Tf- 21 Entrada Parte Alta Vilaflor (En Jardin)
-16.636505,28.165405,7676,Tf- 21 Pino Gordo (Entrada Aparcamiento)(vilaflor)
-16.635955,28.164955,7677,Tf- 21 Pino Gordo (Entrada Casa Forestal)(vilaflor
-16.634322,28.165351,7678,Tf -21 Madre Del Agua (Vilaflor)
-16.635144,28.16605,7679,Tf -21 Madre Del Agua (Vilaflor) (Bis)
-16.664916,28.191434,7680,Tf -21 Zona Recreativa Las Lajas (Vilaflor)
-16.665072,28.19148,7681,Tf -21 Zona Recreativa Las Lajas (Vilaflor) (Bis)
-16.678116,28.214153,7682,Tf -21 Boca Tauce (Frente Caseta P N  Teide)
-16.678255,28.214218,7683,Tf -21 Boca Tauce (Frente Caseta P N  Teide)(bi
-16.627483,28.223917,7684,Parador Nacional Del Teide
-16.625597,28.254982,7685,Telesferico Del Teide
-16.603261,28.259454,7686,Frente Entrada Montaña Blanca
-16.603317,28.259502,7687,Entrada Montaña Blanca
-16.56519,28.295169,7688,Restaurante Teide
-16.565357,28.294992,7689,Meson Del Teide
-16.564697,28.306196,7690,Cruce El Portillo
-16.682197,28.079939,7692,Parque Infantil Trasera Iglesia La Camella
-16.682289,28.079024,7693,Tf-51 Edificio Guille (Casa Rustica)
-16.658966,28.06969,7695,Tf- 657  N 16 (Peluqueria Delva)(buzanada)
-16.654927,28.067967,7696,C Lucio Rodriguez Gomez Pasado N 5 (Buzanada)
-16.659005,28.069757,7697,Tf- 657  N 16 (Peluqueria Delva)(buzanada) (Bis)
-16.77944,28.214518,7698,Calle Del Campo N 18 Guia Isora
-16.569111,28.093155,7700,Ctra El Salto N4 (Entrada C Capellania)
-16.566282,28.094462,7701,Ctra El Salto Frente N 15
-16.563188,28.099173,7702,Ctra El Salto Pasada La Puerta Finca Cubana
-16.561758,28.101779,7703,Ctra El Salto La Margarita
-16.561169,28.104301,7704,Ctra El Salto Antes Salida C La Farola
-16.56118,28.104308,7705,Ctra El Salto Frente Salida C La Farola
-16.563302,28.099126,7706,Ctra El Salto Frente Finca La Cubana
-16.561754,28.101824,7707,Ctra El Salto La Margarita (Bis)
-16.566451,28.094374,7708,Ctra El Salto En El N 15
-16.569243,28.0934,7709,Ctra El Salto Frente N 4 (Frente Entrada C Cape
-16.372438,28.359987,7710,Emp Candelaria (En Jardin Antes Del Puente)
-16.372441,28.360013,7711,Emp Candelaria (En Jardin Pasando El Puente)
-16.371619,28.359793,7712,Emp Candelaria (Debajo Puente Candelaria )
-16.639339,28.022409,7713,B Del Carmen Las Galletas
-16.776504,28.118529,7714,Avda Santa Cruz (Futuro C C  Paraiso)
-16.775433,28.11831,7715,Avda Santa Cruz (C C Paraiso)
-16.767092,28.120968,7716,Avda Playa Paraiso Bahía Principe
-16.767393,28.121044,7717,Avda Playa Paraiso  Bahía Principe
-16.754155,28.126423,7718,Ctra El Puertito Adeje (Los Camellos)
-16.75415,28.126308,7719,Ctra Al Puertito De Adeje (Frente Los Camellos)
-16.732552,28.086716,7722,Avda Bruselas (C C Fañabe) (Torviscas)
-16.73229,28.086778,7723,Avda Bruselas (Frente C C Fañabe) (Torviscas)
-16.449244,28.219958,7726,Cruz Del Roque (Los Morales)(bajada Las Eras)
-16.448725,28.225478,7727,Lomo Negro (Frente Entrada C Las Piedras)
-16.448711,28.225372,7728,Lomo Negro (Entrada C Las Piedras)
-16.446403,28.225453,7729,Montaña La Gloria (Frente C/ Sub Sabina Alta)(fas
-16.444482,28.22841,7730,Bar San Joaquin (Pkm 43 De La Tf-28)(fasnia)(bis)
-16.442019,28.236089,7731,Fasnia Bis
-16.439707,28.240393,7732,Los Morros Vivos (Fasnia) Bis
-16.436911,28.245305,7733,La Cuevita (Fasnia)
-16.436787,28.250074,7734,El Tunel (El Escobonal)
-16.432205,28.253743,7735,El Pino (El Escobonal) Bis
-16.432053,28.256007,7736,El Baturro  (Antes De Frente N 15)
-16.432372,28.257247,7737,El Correo Viejo (El Escobonal) Bis
-16.431384,28.258244,7738,Tf-28 Antes Cruce Del Tablado (El Escobonal)
-16.428796,28.261722,7739,El Escobonal
-16.428273,28.263757,7740,Plaza La Iglesia (El Escobonal) Bis
-16.426403,28.264451,7741,Estacion Cepsa (El Escobonal)
-16.422278,28.266357,7742,La Montaña (El Escobonal) Bis
-16.421764,28.269334,7743,Mea (Lomo De Mena)
-16.417676,28.27145,7744,Lomo De Mena Bis
-16.413411,28.274153,7745,Tf-28 Lomo Damiana (Ent C Arrastradero Abajo)(lo
-16.41112,28.277379,7746,La Montaña (La Medida) Bis
-16.409287,28.280167,7747,La Medida Bis
-16.407245,28.283137,7748,Barranco Hondo (La Medida) (Junto Bar)
-16.405659,28.284087,7749,Pajara Bis
-16.404947,28.286621,7750,Pajara (Frente Castillo)
-16.402811,28.289244,7751,Curva Marrera Bis
-16.402628,28.293717,7752,Mirador De D Martin Bis
-16.417706,28.299136,7753,Curva Las Rosas
-16.416207,28.305483,7754,Vaden De Gimar
-16.412518,28.308929,7755,La Pilarica (Guaza)
-16.410507,28.31395,7756,Avda Obispo Perez Caceres (Frente Alm Mi Hogar)
-16.409917,28.315698,7757,Avda Santa Cruz  (Frente Electro Bazar Glez Y Al
-16.409933,28.315901,7759,Avda Santa Cruz (Electro Bazar Glez Y Alvarez)
-16.411076,28.313448,7760,Avda Santa Cruz (Frente Bar Apolo)
-16.412573,28.308808,7761,La Pilarica (Guaza)n 110
-16.416288,28.305564,7762,Vaden De Gimar (Antes De Vaden)
-16.417799,28.298993,7763,Curva Las Rosas (C Entrada Bco Badajoz)
-16.402616,28.293852,7764,Mirador De D Martin
-16.402611,28.289407,7765,Curva Marrera
-16.405133,28.286896,7766,Pajara (En Castillo)
-16.405659,28.285109,7767,Pajara
-16.407432,28.283501,7768,Barranco Hondo (La Medida) (Frente Bar)
-16.408541,28.280856,7769,La Medida
-16.411377,28.277655,7770,La Montaña (La Medida)
-16.413646,28.274112,7771,Casa Damiana (Lomo De Mena)
-16.417452,28.272139,7772,Lomo De Mena
-16.421903,28.26932,7773,Amea (Lomo De Mena)
-16.422239,28.26637,7774,La Montaña (El Escobonal)
-16.426192,28.264374,7775,Frente Estacion Cepsa (El Escobonal)
-16.428222,28.263673,7776,Plaza La Iglesia (El Escobonal)
-16.429194,28.261459,7777,El Escobonal (Cajacanarias)
-16.431532,28.25838,7778,Tf-28 Cruce Del Tablado Tf-28 N 154 (El Escobonal
-16.432301,28.257556,7779,El Correo Viejo (El Escobonal)
-16.432121,28.256072,7780,El Baturro (Antes De Frente N 15)
-16.432016,28.253522,7782,El Pino (El Escobonal)
-16.436831,28.250025,7783,El Tunel (El Escobonal)(zona Recreativa)
-16.436944,28.245408,7784,La Cueva (Fasnia)
-16.439633,28.240125,7785,Los Morros Vivos (Fasnia)
-16.442169,28.235852,7786,Fasnia
-16.444555,28.228438,7787,Fasnia Iglesia Vieja
-16.446462,28.225527,7788,Bar San Joaquin (Pkm 43 De La Tf-28)(fasnia)
-16.562434,28.08351,7789,Tf-636 Pasado Bar Haway
-16.55614,28.086792,7790,Tf636  Antes Rotonda (Pasado Cruce C El Risco)
-16.556628,28.102732,7791,Tf-636 Frente Subida El Salto
-16.551339,28.104162,7792,Tf-636 En Estacion Pcan Euroguarapo
-16.553633,28.112757,7793,Tf-638  N 91 (El Desierto)
-16.554903,28.116415,7794,Tf-638 Frente Bar Moragal
-16.553283,28.128017,7795,Tf-28 Entrada C El Pinito (Los Blanquitos)
-16.549826,28.130614,7796,Tf-28  Bco El Mocan (Frente Entrada Frontos)
-16.545607,28.129608,7797,Tf-28 Frente C Lomo Grande (Chimiche)
-16.543016,28.132864,7798,Tf- 28 Suarez (Frente Entrada Pista)(chimiche)(bis
-16.53245,28.132568,7799,Tf- 28 Caja Rural (Chimiche)
-16.530827,28.134455,7800,Tf-28 Chimiche  (Superm Keto)
-16.529477,28.139729,7801,Tf-28 La Pedrera (En Pino)(el Rio)
-16.524325,28.142407,7802,Tf- 28 Frente Cruce C El Barrero (El Rio)
-16.522561,28.143589,7803,Tf-28 Frente Plaza El Rio
-16.520539,28.146361,7804,Tf-28 Entrada C La Quinta (Rio)
-16.515971,28.14946,7805,Tf-28 En Guasique (Bis)
-16.507799,28.157784,7806,Tf-28 Lomo De San Diego (La Cisnera Villa De Arico
-16.50506,28.160592,7807,Tf-28 Cooperativa La Cisnera (La Cisnera-villa De
-16.505071,28.163267,7808,Tf-28 La Cisnera (Marquesina Nc 161)(villa De Aric
-16.505751,28.167092,7809,Tf -28 Despues Bco  Vera Herrera (Villa De Arico)
-16.50059,28.165246,7810,Tf- 28 Villa De Arico(bis)
-16.500539,28.165322,7811,Tf-28 Villa De Arico
-16.505613,28.167115,7812,Tf-28 Antes Bco Vera Herrera (Arico)
-16.505232,28.163197,7813,Tf-28 La Cisnera (Villa De Arico)
-16.505219,28.160345,7814,Tf-28 Tasca La Canela (La Cisnera-villa De Arico)
-16.507608,28.157936,7815,Tf-28 Lomo De San Diego (La Cisnera Villa De Arico
-16.516365,28.149794,7816,Tf-28 Guasique
-16.520577,28.146428,7817,Tf-28 Frente Entrada La Quinta (El Rio)
-16.522613,28.14337,7818,Tf-28 El Rio (El Pino De La Plaza)
-16.524294,28.142561,7819,Tf-28 Cruce C El Barrero (El Rio)
-16.529345,28.139715,7820,Tf-28 La Pedrera (Frente Pino) (El Rio)
-16.530982,28.134493,7821,Tf-28 Chimiche (Frente Superm Keto)
-16.533049,28.132623,7822,Tf-28 Frente Pasado Caja Rural (Chimiche)
-16.542957,28.13287,7823,Tf-28 Suarez (Entrada Pista) (Chimiche)
-16.545531,28.129642,7824,Tf-28 Cruce Con C Lomo Grande (Chimiche)
-16.549761,28.130727,7825,Tf-28 Bco El Mocan (Entrada Frontos)
-16.553754,28.128094,7826,Tf-28 Entrada C La Milagrosa (Los Blanquitos)
-16.557006,28.129686,7827,Tf-28 Frente Cruce Del Desierto (Los Blanquitos)
-16.559446,28.129795,7828,Tf-28 Colegio Publico Los Blanquitos
-16.561417,28.13109,7829,Tf-28 Cruz De Las Animas (Los Blanquitos)
-16.567956,28.128297,7830,Tf-28 Chavez (Granadilla)
-16.57439,28.129292,7831,Tf-28 La Fuentita En Bar Julian (Granadilla)
-16.576619,28.125654,7832,Tf-28 Plaza La Iglesia (Granadilla)
-16.576642,28.125599,7833,Tf-28 Frente Plaza La Iglesia (Granadilla)
-16.57435,28.129296,7834,Tf-28 La Fuentita Frente Bar Julian (Granadilla)
-16.567958,28.128235,7835,Tf-28 Frente Chavez (Granadilla)
-16.561506,28.131081,7836,Tf-28 Cruz De Las Animas (Los Blanquitos)(bis)
-16.559664,28.129853,7837,Tf-28 Frente Colegio Publico Los Blanquitos
-16.556766,28.129381,7838,Tf-28 Cruce Del Desierto (Los Blanquitos)
-16.499065,28.171524,7839,Tf-28  Teguedite En Cruce C La Cortada (Arico)(bi
-16.496816,28.17127,7840,Tf-28 Los Gavilanes (Pasada Iglesia)(arico)
-16.490991,28.171063,7841,Tf- 28 Instituto Arico (Entrada C Viso)(arico)
-16.491592,28.173252,7842,Tf-28 Polegre (Frente Entrada C La Vera N2 (Aric
-16.489963,28.174242,7843,Tf-28  Mirador De La Sabinita (Arico)
-16.486125,28.180397,7844,Tf-28 Frente Casa Del Medico (Arico)
-16.482686,28.17892,7845,Tf-28 Arico Nuevo (Marquesina N159)
-16.479909,28.180896,7846,Tf- 28 Floristeria Arico N 10 (Arico)
-16.480099,28.182069,7847,Tf-28 Arico Viejo Farmacia N 24
-16.477721,28.182307,7848,Tf- 625  C La Cruz  N 4 (Arico)
-16.469901,28.181953,7849,Tf-625  Frente Entrada Cooperativa Arico
-16.466167,28.180763,7850,Tf-625 Casa D Carlos Frente N1 13
-16.4599,28.179773,7851,Tf-625 En Entrada Al Cabrero
-16.449201,28.180293,7852,Tf-625  Frente Casa Camineros Cabildo
-16.44187,28.17339,7853,Tf-625 Entrada Circuito De Tierra La Cemenza
-16.436383,28.171191,7854,Tf-625 Frente Queseria De Arico
-16.434276,28.168192,7855,Tf-625  Emp El Poris (Bis)
-16.429637,28.166433,7856,Tf- 625 Frente  Bar Rest Casa Blanca
-16.433069,28.163681,7857,C Real (Caja Rural) El Poris
-16.430962,28.152004,7858,Plaza De La Iglesia Punta Del Poris
-16.433116,28.163498,7860,C Real N 3 (El Poris)
-16.429616,28.166577,7861,Tf-625 Bar Rest Casa Blanca
-16.434087,28.168131,7862,Tf-625 Emp El Poris
-16.436223,28.171198,7863,Tf-625 Queseria De Arico
-16.441935,28.173507,7864,Tf-625 Frente Entrada Circuito De Tierra La Cemenz
-16.449132,28.1803,7865,Tf-625 Casa Caminero Cabildo
-16.459853,28.179795,7866,Tf-625 Frente Entrada El Cabrero
-16.466235,28.180827,7867,Tf-625 Casa D Carlos N 13
-16.469867,28.182001,7868,Tf-625 Entrada A Cooperativa Arico
-16.477699,28.182371,7869,Tf-625 C La Cruz Frente N 4 (Arico)
-16.480187,28.182051,7870,Tf-28 Arico Viejo
-16.480399,28.181043,7871,Tf-28 Centro Medico Arico
-16.482601,28.178964,7872,Tf-28 Arico Nuevo
-16.486153,28.180456,7873,Tf-28 Casa Del Medico (Arico)
-16.489935,28.174645,7874,Tf-28 Entrada C La Sabinita (Arico)
-16.49177,28.173074,7875,Tf-28 Polegre Entrada C La Vera)(arico)
-16.491147,28.171101,7876,Tf-28 Instituto De Arico (Frente Entrada C Viso)(
-16.496718,28.171369,7877,Tf- 28 Los Gavilanes (Villa De Arico)
-16.499142,28.17165,7878,Tf-28 Teguedite (Cruce C La Cortada Arico)
-16.449515,28.219797,7879,Tf-28 Cruz Del Roque (Pasada Ctra Bajada Las Hera
-16.451342,28.217756,7880,Tf-28 Casa Antes Sub La Sombrera (Fasnia)
-16.452,28.215681,7881,Tf-28 El Fielato (Frente Casa Blanca) (Los Morales
-16.45225,28.211584,7882,Tf-28 Casa Manolo Diaz N 7 (Los Morales)
-16.452968,28.205965,7883,Tf-28 (Entrada C/ Lomo La Oliva)
-16.456376,28.204832,7884,Tf-28 Icor (Subida A Madre Del Agua)
-16.457688,28.202531,7885,Tf-28 Casa Celestino (Icor)
-16.469132,28.200362,7886,Tf- 28 Bco Del Pino (Arico)
-16.471312,28.196694,7887,Tf-28  Subida Al Bueno (Arico)
-16.476877,28.19258,7888,Tf- 28 Las Aguelillas (Arico)
-16.479896,28.189663,7889,Tf-28 El Tajoz (Arico)
-16.481261,28.184566,7890,Tf-28 En Subida Al Hediondo (Arico)
-16.481249,28.184478,7891,Tf-28 Frente Subida Al Hediondo (Arico)
-16.47977,28.189622,7892,Tf-28 El Tajoz (Arico) (Bis)
-16.476969,28.192748,7893,Tf-28 Las Aguelillas (Bis)
-16.471412,28.196613,7894,Tf-28 Frente Subida Al Bueno (Arico)
-16.469064,28.200457,7895,Tf-28 Bco Del Pino (Arico) (Bis)
-16.45763,28.202475,7896,Tf-28 Frente Casa Celestino (Icor)
-16.456326,28.204677,7897,Tf- 28 Icor N 10
-16.45289,28.20591,7898,Tf-28 Frente Entrada C/ La Oliva
-16.45215,28.211585,7899,Tf-28 Frente Casa Manolo Diaz (Los Morales)
-16.451906,28.215495,7900,Tf-28 El Fielato (En Casa Blanca)(los Morales)
-16.451323,28.217687,7901,Tf28 Frente C Subida La Sombrera (Fasnia)
-16.449316,28.220129,7902,Tf- 28 Cruz Del Roque(en Plaza La Cruz)(fasnia)
-16.554917,28.11652,7929,Tf-638  Bar Moragal (El Desierto)
-16.553752,28.112754,7930,Tf-638 Frente N 91 (El Desierto)
-16.551288,28.104318,7931,Tf-636 Frente Estacion Pcan Euroguarapo
-16.556629,28.102581,7932,Tf-636 En Cruce El Salto
-16.556135,28.086908,7933,Tf-636 Pasando Rotonda (Cruce C El Risco)
-16.562219,28.083709,7934,Tf-636 Antes De Corin Metal (San Isidro)
-16.726421,28.068249,7944,Las Terrazas(playa Las Americas)
-16.726453,28.067953,7945,Las Terrazas(playa Las Americas) (Bis)
-16.651637,28.13673,7946,Tf-51 Los Llanos 1 - Vilaflor- (Bis)
-16.65757,28.125705,7947,Tf-51 Los Quemados (Bis)
-16.665465,28.125453,7948,Tf-51 Los Casanovas - La Escalona- (Bis)
-16.665298,28.118966,7949,Tf-51 La Escalona (Iglesia)
-16.672251,28.119797,7950,Tf-51 En Cruce  Ctra Ifonche - La Escalona-
-16.672849,28.117523,7951,Tf-51 En El N 4 La Escalona
-16.684392,28.104968,7952,Tf-51 Las Casas (Arona)
-16.682368,28.09978,7953,Tf-51 Frente C Gonzalez De Yerro (Arona)
-16.78197,28.212534,7954,Avenida Isora (Frente Gasolinera)
-16.789633,28.217441,7955,Tf-463 Los Nateros (Despues Curva Derecha)
-16.794861,28.219222,7956,Tf-463 Vuelta Grande (Entrada Finca Los Granadillo
-16.794563,28.214038,7957,Tf-463 El Licencial (Entrada Finca M Candelaria)
-16.796058,28.208385,7958,Tf-463 Lomo Del Balo (Entrada  Finca Cabildo)
-16.795935,28.205378,7959,Tf-463 D Aurelio (Casa Finca)
-16.796027,28.200269,7960,Tf-463 Chicene (Bajando Tanque Antigo)
-16.793132,28.195388,7961,Tf-463 La Charqueta (Salida De Mal-pais)
-16.800264,28.192807,7962,Tf-463 La Charqueta De Abajo (Pasado Curva Izquier
-16.801664,28.189029,7963,Tf-463 La Cadena (Finca Hoyo Azul)
-16.806481,28.188072,7964,Tf-463 Tance Alto (P Km 8)(muro Finca)
-16.808017,28.186093,7965,Tf-463 Tance (Entrada De Pista)
-16.812587,28.184708,7966,Tf-463 Pie De Tance (Los Morines)(entrada Camino)
-16.812448,28.184642,7967,Tf-463 Pie De Tance (Los Morines)(pasado Cruce)
-16.807899,28.186034,7968,Tf-463 Tance (Salida De Pista)
-16.80625,28.187838,7969,Tf-463 Tance Alto (P Km 8)
-16.801555,28.188961,7970,Tf-463 La Cadena (En La Cadena)
-16.800198,28.19276,7971,Tf-463 La Charqueta De Abajo (Antes De Curva Derec
-16.793067,28.19543,7972,Tf-463 La Charqueta (Antes De Mal-pais)
-16.796078,28.199891,7973,Tf-463 Chicene (En Invernadero)
-16.795846,28.205387,7974,Tf-463 D Aurelio (Ent Finca Rosa Del Monte)
-16.796127,28.20876,7975,Tf-463 Lomo Del Balo (Frente Ent Finca Cabildo)
-16.794501,28.213947,7976,Tf-463 El Licencial (Frente Ent Finca M Candelar
-16.794737,28.219119,7977,Tf-463 Vuelta Grande (Frente Finca Los Granadillos
-16.789676,28.217383,7978,Tf-463 Los Nateros (Antes Curva Izquierda)
-16.579789,28.117318,7979,Tf-21 N 34 (Barriada De Granadilla)
-16.595261,28.127175,7980,Tf-21 Cruce 1 Entrada Cruz De Tea
-16.600121,28.13254,7981,Tf-21 Cruce 2 Entrada Cruz De Tea
-16.59266,28.132602,7982,Cruz De Tea
-16.621539,28.141125,7983,Tf-21 La Martela (En Parque Con Monolito)
-16.619908,28.14201,7984,Tf-21 Entrada A Finca Las Mesas N 35
-16.632514,28.149104,7985,Tf-21 El Bucio (Entrada C Barrio)
-16.635603,28.152914,7986,Tf-21 El Torreon (Entrada Baja De Vilaflor)
-16.635675,28.152853,7987,Tf- 21 El Torreon (Cruce Tf-563 Al Fronton)
-16.632406,28.149044,7988,Tf-21 El Bucio (Frente Entrada Al Caserio)
-16.619619,28.141711,7989,Tf-21 Pasado Frente Entrada Finca Las Mesas N 35
-16.62185,28.140738,7990,Tf-21 La Martela (Entrada Chalet Antes De Parque)
-16.60025,28.132527,7991,Tf-21 Frente Cruce 2 Entrada Cruz De Tea
-16.595336,28.127141,7992,Tf-21 Frente Cruce 1 Entrada Cruz De Tea
-16.579741,28.117181,7993,Tf-21 Frente N 34 (Barriada Granadilla)
-16.795372,28.181024,7994,Frente N4 Urb Piedra Hincada
-16.79041,28.180183,7995,Urb Piedra Hincada Cruce Con La Tosca
-16.785402,28.181293,7996,Ctra Piedra Hincada Frente N55
-16.766323,28.188128,7997,Ctra Piedra Hincada N 3
-16.766232,28.1882,7998,Ctra Piedra Hincada Cruce C/ Bolivia
-16.785533,28.181297,7999,Ctra Piedra Hincada N 55
-16.790356,28.180384,8000,Urb Piedra Hincada Cruce C/ El Basalto
-16.795489,28.181154,8001,Urb Piedra Hincada N4
-16.366936,28.364298,8003,Avda Los Menceyes Centro Comercial
-16.365465,28.367584,8004,Avda Los Menceyes 25
-16.363727,28.370506,8005,Avda Los Menceyes 55
-16.367627,28.36302,8006,Avda Los Menceyes Estación
-16.374341,28.296107,8007,Puertito De Gímar
-16.747956,28.112363,8012,Campo De Golf Hacia Adeje
-16.744529,28.116054,8013,Entrada C Golf Hacia Adeje
-16.741255,28.121701,8014,Supermercado Hacia Adeje
-16.741681,28.120662,8016,Supermercado Hacia Caleta
-16.744768,28.116047,8017,Entrada C Golf Hacia Caleta
-16.74803,28.112311,8018,Campo De Golf Hacia Caleta
-16.735962,28.092222,8020,C C El Duque (Parada Final)
-16.734561,28.088838,8021,Frente Hotel Abinque (Torviscas)
-16.817536,28.180166,8023,C/ El Emigrante Playa San Juan
-16.817594,28.18,8024,C/ El Emigrante Playa San Juan
-16.816518,28.183335,8025,C/ El Emigrante Playa San Juan
-16.816565,28.183463,8026,C/ El Emigrante Playa San Juan
